Address ,  Label                                     
00413D98,  anim_cleanup_
00413AB8,  anim_exit_
00413B80,  anim_free_slot_
0041862C,  anim_hide_
00413A20,  anim_init_
00416DFC,  anim_move_
0041712C,  anim_move_on_stairs_
00416F54,  anim_move_straight_to_tile_
004167F8,  anim_move_to_object_
00416CFC,  anim_move_to_tile_
00413D6C,  anim_preload_
00413A40,  anim_reset_
004156A8,  anim_set_check_
00415B44,  anim_set_continue_
00415B9C,  anim_set_end_
004186CC,  anim_stop_
004185B8,  anim_turn_towards_
00440DD0,  annoy_user_
00424C04,  apply_damage_
004199AC,  artCritterFidShouldRun_
004199D4,  art_alias_fid_
00419998,  art_alias_num_
00419C80,  art_data_free_
00419B78,  art_data_load_
00419A78,  art_data_size_
00418F1C,  art_dir_
00419294,  art_discard_
004198C8,  art_exists_
00418EBC,  art_exit_
00419930,  art_fid_valid_
0041927C,  art_flush_
00419778,  art_frame_action_frame_
00419870,  art_frame_data_
00419760,  art_frame_fps_
00419820,  art_frame_hot_
004197B8,  art_frame_length_
0041978C,  art_frame_max_frame_
0041984C,  art_frame_offset_
004197A0,  art_frame_width_
004197D4,  art_frame_width_length_
004192B0,  art_get_base_name_
00419314,  art_get_code_
00418F34,  art_get_disable_
00419428,  art_get_name_
00418F7C,  art_head_fidgets_
00419C88,  art_id_
00418840,  art_init_
004191CC,  art_lock_
00419160,  art_ptr_lock_
00419188,  art_ptr_lock_data_
00419260,  art_ptr_unlock_
00419E1C,  art_readFrameData_
00419D60,  art_readSubFrameData_
00419664,  art_read_lst_
00418EB8,  art_reset_
00418F50,  art_toggle_disable_
00418F64,  art_total_
0041A138,  art_writeFrameData_
0041A070,  art_writeSubFrameData_
004E02EF,  assert_
004D9F84,  assoc_copy_
004D9EE8,  assoc_delete_
004D9CC4,  assoc_find_
004D9FE4,  assoc_find_first_
004D9C48,  assoc_free_
004D9BA8,  assoc_init_
004D9D88,  assoc_insert_
004DA158,  assoc_load_
004DA0F4,  assoc_read_assoc_array_
004DA090,  assoc_read_long_
004DA498,  assoc_register_mem_
004D9C0C,  assoc_resize_
004DA3A4,  assoc_save_
004D9D5C,  assoc_search_
004DA360,  assoc_write_assoc_array_
004DA2EC,  assoc_write_long_
004DECD6,  atan2_
004DECCA,  atan_
004E0349,  atexit_
004F0098,  atoi_
0042AC6B,  attack
00424088,  attackFindInvalidFlags_
004240DC,  attack_crit_failure_
00423EB4,  attack_crit_success_
0041A50C,  audioCloseFile_
0041A818,  audioClose_
0041A78C,  audioFileSize_
0041A2EC,  audioOpen_
0041A574,  audioRead_
0041A5E0,  audioSeek_
0041A7A8,  audioTell_
0041A7C4,  audioWrite_
0041AAA0,  audiofCloseFile_
0041ADAC,  audiofClose_
0041AD20,  audiofFileSize_
0041A88C,  audiofOpen_
0041AB08,  audiofRead_
0041AB74,  audiofSeek_
0041AD3C,  audiofTell_
0041AD58,  audiofWrite_
0041B8B4,  automapDisplayMap_
0041B8BC,  automap_
0041B81C,  automap_exit_
0041B7F4,  automap_init_
0041B87C,  automap_load_
0041C0F0,  automap_pip_save_
0041B808,  automap_reset_
0041B898,  automap_save_
004139C0,  autorun_mutex_create_
00413A00,  autorun_mutex_destroy_
00474C50,  barter_attempt_transaction_
00474B2C,  barter_compute_value_
00448268,  barter_end_to_talk_to_
004757F0,  barter_inventory_
00475070,  barter_move_from_table_inventory_
00474DAC,  barter_move_inventory_
004E7528,  base_dist
004E74B4,  base_length
00461624,  bbox_comp_
004E9738,  bi_flush_
004E971C,  bi_reverse_
004E97D0,  bi_windup_
0044EBFC,  bit1exbit8_
004D3C30,  bits_init_
00486C80,  blitAlpha_
00486D84,  blitNormal_
004C93B8,  block_for_tocks_
004C8690,  blueloop_
004E98F0,  border
004F1774,  bsearch_
004C8FF0,  buf_blit_
004D387C,  buf_fill_
004D3AE0,  buf_outline_
004D38E0,  buf_texture_
004D36D4,  buf_to_buf_
0044ED40,  buf_to_color_
004C7B44,  buildBlendTable_
004E8578,  build_bl_tree_
004E7A8C,  build_tree_
004D9744,  button_check_group_
004D8854,  button_create_
004D9808,  button_draw_
004D9458,  button_new_id_
004D9214,  button_under_mouse_
004D3BB0,  bytes_init_
004F0538,  byteswap_
0042AE90,  cAIPrepWeaponItem_
0048554C,  cacheFind_
004853D4,  cacheFlush_
004853F8,  cacheInsert_
004203AC,  cache_add_
00420A74,  cache_compare_make_room_
00420AE8,  cache_compare_reset_counter_
004206C0,  cache_create_item_
004201C0,  cache_create_list_
00420740,  cache_destroy_item_
00420384,  cache_destroy_list_
004200EC,  cache_discard_
0041FD50,  cache_exit_
00420654,  cache_find_
0042012C,  cache_flush_
0041FCC0,  cache_init_
00420708,  cache_init_item_
004205E8,  cache_insert_
0041FDE8,  cache_lock_
0041FEF4,  cache_lock_alias_
0042084C,  cache_make_room_
0042099C,  cache_purge_
0041FDC0,  cache_query_
004207D4,  cache_reset_counter_
0041FD4C,  cache_resize_
00420A40,  cache_resize_array_
00420184,  cache_size_
0042019C,  cache_stats_
004200B8,  cache_unlock_
00420764,  cache_unlock_all_
0042938C,  caiHasWeapPrefType_
004291C4,  caiSetupTeamCombat_
004292C0,  caiTeamCombatExit_
00429210,  caiTeamCombatInit_
0042A518,  cai_attackWouldIntersect_
0042AECC,  cai_attempt_w_reload_
00427BC8,  cai_cap_load_
00427E1C,  cai_cap_save_
0042B100,  cai_get_min_hp_
00426FE0,  cai_init_cap_
00426FA4,  cai_match_str_to_list_
0042AFDC,  cai_perform_distance_prefs_
0042A410,  cai_retargetTileFromFriendlyFireSubFunc_
0042A1D4,  cai_retargetTileFromFriendlyFire_
004DD03C,  calc_max_field_chars_wcursor_
004F3694,  calc_yday_
004C72B4,  calculateColor_
004EAFEC,  calloc_
004BC860,  can_rest_here
00412BEC,  can_see_
00413420,  can_talk_to_
004F2250,  cget_
004F0EA1,  cget_string_
004F2E5B,  cgetw_
0042E950,  change_cycle_speed_
004E635A,  chdir_
004679C4,  checkAllProgramStrings_
004B6A54,  checkAllRegions_
0046378C,  checkDialog_
00462570,  checkMovie_
00467934,  checkProgramStrings_
004B62E4,  checkRegion_
004679E0,  checkStrings_
004670C8,  checkWait_
004A3264,  check_chi_squared_
00410814,  check_death_
0049CB14,  check_door_state_
00424EE8,  check_for_death_
00417248,  check_for_falling_
00418708,  check_gravity_
004DDCB0,  check_header_
00417FFC,  check_move_
004F3779,  check_order_
00423128,  check_ranged_miss_
00413E2C,  check_registry_
0049C6BC,  check_scenery_ap_cost_
0048BE68,  checker_trans_buf_to_buf_
004872E8,  cleanupLast_
00486E98,  cleanupMovie_
0046E238,  clearPrograms_
0046E254,  clearTopProgram_
0049EEA4,  clear_pupdate_data_
0042D624,  clear_rad_damage_
004F0D78,  clock_
004F1CB5,  close_
004EAD60,  close_file_
004EC029,  closedir_
004C7F28,  colorBuildColorTable_
004C7230,  colorClose_
004D81E0,  colorClose_2
004C7AB4,  colorError_
004C7E6C,  colorGamma_
004C7F0C,  colorGetGamma_
004C7248,  colorInitIO_
004C7F14,  colorMappedColor_
004C727C,  colorMixAdd_
004C7298,  colorMixMul_
004C7200,  colorOpen_
004D8174,  colorOpen_2
004C88E0,  colorPopColorPalette_
004C8828,  colorPushColorPalette_
004C7218,  colorRead_
004D81E8,  colorRead_2
004C7E58,  colorRegisterAlloc_
004C824C,  colorSetColorTable_
004C73D4,  colorSetFadeBkFunc_
004C7274,  colorSetNameMangler_
004C8A18,  colorsClose_
00421880,  combatAIInfoGetFriendlyDead_
0042196C,  combatAIInfoGetLastItem_
004219CC,  combatAIInfoGetLastMove_
004218EC,  combatAIInfoGetLastTarget_
004218AC,  combatAIInfoSetFriendlyDead_
00421998,  combatAIInfoSetLastItem_
00421A00,  combatAIInfoSetLastMove_
00421918,  combatAIInfoSetLastTarget_
00421850,  combatCopyAIInfo_
004217FC,  combatInitAIInfoList_
00426EC4,  combatKillCritterOutsideCombat_
004217BC,  combatTestIncidentalHit_
00422D2C,  combat_
004222A8,  combat_add_noncoms_
0042B130,  combat_ai_
0042AF78,  combat_ai_begin_
004279FC,  combat_ai_exit_
0042703C,  combat_ai_init_
00427AD8,  combat_ai_load_
00428060,  combat_ai_name_
00428058,  combat_ai_num_
0042AFBC,  combat_ai_over_
0042B868,  combat_ai_random_target_
004279F8,  combat_ai_reset_
00427B50,  combat_ai_save_
0042B5D4,  combat_ai_set_ai_packet_
00425E3C,  combat_anim_begin_
00425E80,  combat_anim_finished_
00422F3C,  combat_attack_
004267CC,  combat_attack_this_
00421A34,  combat_begin_
00421C8C,  combat_begin_extra_
00423104,  combat_bullet_start_
00426614,  combat_check_bad_shot_
00422EC4,  combat_ctd_init_
004217E8,  combat_data_init_
00426DDC,  combat_delete_critter_
00425170,  combat_display_
00425BA4,  combat_display_flags_
00425A9C,  combat_display_hit_
00422694,  combat_end_
0042290C,  combat_end_turn_
00420E14,  combat_exit_
00426DB8,  combat_explode_scenery_
0042612C,  combat_get_loc_name_
004221B4,  combat_give_exps_
00426C64,  combat_highlight_change_
00422374,  combat_in_range_
00420CC0,  combat_init_
004227F4,  combat_input_
00426CC4,  combat_is_shot_blocked_
00420E4C,  combat_load_
00426BC0,  combat_outline_off_
00426AA8,  combat_outline_on_
00421EFC,  combat_over_
00422194,  combat_over_from_load_
00426D94,  combat_player_knocked_out_by_
00420DA0,  combat_reset_
004213E8,  combat_safety_invalidate_weapon_
004213FC,  combat_safety_invalidate_weapon_func_
00421244,  combat_save_
00422580,  combat_sequence_
0042243C,  combat_sequence_init_
00422914,  combat_set_move_all_
00422C60,  combat_should_end_
00425FBC,  combat_standup_
00426744,  combat_to_hit_
0042299C,  combat_turn_
004227DC,  combat_turn_run_
00421D50,  combat_update_critter_outline_for_los_
00421D18,  combat_update_critters_in_los_
004217D4,  combat_whose_turn_
0042B9D4,  combatai_check_retaliation_
0042BD28,  combatai_delete_critter_
0042BB34,  combatai_load_messages_
0042B634,  combatai_msg_
0042BCD4,  combatai_notify_friends_
0042BC60,  combatai_notify_onlookers_
0042B90C,  combatai_rating_
0042BBF0,  combatai_refresh_messages_
0042B504,  combatai_switch_team_
0042BBD8,  combatai_unload_messages_
0042B3FC,  combatai_want_to_join_
0042B4A8,  combatai_want_to_stop_
004AA250,  compare_
004223C8,  compare_faster_
00428B1C,  compare_nearer_
00428B8C,  compare_strength_
00428BE4,  compare_weakness_
004E90DC,  compress_block_
0042378C,  compute_attack_
004247B8,  compute_damage_
00413660,  compute_dmg_damage_
004132CC,  compute_explosion_damage_
00423C10,  compute_explosion_on_extras_
00423488,  compute_spray_
00418794,  compute_tpf_
0042C638,  config_add_section_
0042BE38,  config_cmd_line_parse_
0042BDBC,  config_exit_
0042C718,  config_get_double_
0042BF48,  config_get_string_
0042C05C,  config_get_value_
0042C090,  config_get_values_
0042BD90,  config_init_
0042C280,  config_load_
0042C4BC,  config_parse_line_
0042C324,  config_save_
0042C74C,  config_set_double_
0042BF90,  config_set_string_
0042C160,  config_set_value_
0042C190,  config_set_values_
0042C594,  config_split_line_
0042C698,  config_strip_white_space_
004E18D8,  configuration_table
00461134,  construct_box_bar_win_
0047620C,  container_enter_
00476394,  container_exit_
004BB2CC,  copyRect_
004E9844,  copy_block_
0047FE58,  copy_file_
0041CD6C,  copy_file_data_
004F09EF,  copypart_
004EB9A8,  copyright_
00423714,  correctAttackForPerks_
00457BF4,  correctDeath_
0045409C,  correctFidForRemovedItem_
0042C7F4,  counter_
0042C7D4,  counter_off_
0042C790,  counter_on_
004ED490,  cpdext
004ED418,  cpdist
004ED320,  cplens
004ED39C,  cplext
004E1798,  crc32_
004E1390,  crc_table
004B7F3C,  createWindow_
004DBC34,  create_pull_down_
0042C860,  credits_
0042CE6C,  credits_get_next_line_
0042DA54,  critterClearObjDrugs_
0042E66C,  critterIsOverloaded_
0042D1A4,  critter_adjust_hits_
0042D210,  critter_adjust_poison_
0042D3A4,  critter_adjust_rads_
0042DDC4,  critter_body_type_
0042E564,  critter_can_obj_dude_rest_
0042D318,  critter_check_poison_
0042D4F4,  critter_check_rads_
0042E62C,  critter_compute_ap_from_distance_
0042D094,  critter_copy_
0042D004,  critter_exit_
0042E6AC,  critter_flag_check_
0042E6F0,  critter_flag_set_
0042E74C,  critter_flag_toggle_
0042E71C,  critter_flag_unset_
0042D82C,  critter_get_base_damage_type_
0042D18C,  critter_get_hits_
0042D1F8,  critter_get_poison_
0042D38C,  critter_get_rads_
0042D9F4,  critter_heal_hours_
0042CF50,  critter_init_
0042DCDC,  critter_is_active_
0042DD58,  critter_is_crippled_
0042DD18,  critter_is_dead_
0042E690,  critter_is_fleeing_
0042DD80,  critter_is_prone_
0042DA64,  critter_kill_
0042D8A8,  critter_kill_count_
0042D860,  critter_kill_count_clear_
0042D878,  critter_kill_count_inc_
0042D8C0,  critter_kill_count_load_
0042D8F0,  critter_kill_count_save_
0042D920,  critter_kill_count_type_
0042DCB8,  critter_kill_exps_
0042D9B4,  critter_kill_info_
0042D974,  critter_kill_name_
0042D01C,  critter_load_
0042DE10,  critter_load_data_
0042D7A0,  critter_load_rads_
0042D0A8,  critter_name_
0042D170,  critter_pc_reset_name_
0042D138,  critter_pc_set_name_
0042D740,  critter_process_rads_
0042DF70,  critter_read_data_
0042CFE4,  critter_reset_
0042D058,  critter_save_
0042E044,  critter_save_data_
0042D7FC,  critter_save_rads_
0042E4C0,  critter_set_who_hit_me_
0042E32C,  critter_sneak_check_
0042E3E4,  critter_sneak_clear_
0042E460,  critter_wake_clear_
0042E424,  critter_wake_up_
0042E174,  critter_write_data_
004D33F0,  cscale_
0042E97C,  cycle_colors_
0042E930,  cycle_disable_
0042E93C,  cycle_enable_
0042E90C,  cycle_exit_
0042E780,  cycle_init_
0042E948,  cycle_is_enabled_
0042E8CC,  cycle_reset_
00425020,  damage_object_
0048BEFC,  dark_trans_buf_to_buf_
0048BF88,  dark_translucent_trans_buf_to_buf_
0042EEF8,  datafileConvertDataVGA_
0042EE84,  datafileConvertData_
0042F0E4,  datafileGetPalette_
0042F0EC,  datafileLoadBlock_
0042EE74,  datafileSetFilenameFunc_
004390B4,  db_access_
004C5D54,  db_current_
004C5D68,  db_dir_entry_
004C68E4,  db_enable_hash_table_
004C5D60,  db_exit_
004C5EB4,  db_fclose_
004C60D8,  db_feof_
004C5F24,  db_fgetc_
004C5F70,  db_fgets_
004C68BC,  db_filelength_
004C5EC8,  db_fopen_
004C5ED0,  db_fprintf_
004C5FE4,  db_fputc_
004C5FEC,  db_fputs_
004C62FC,  db_freadByteCount_
004C60E0,  db_freadByte_
004C63BC,  db_freadIntCount_
004C614C,  db_freadInt_
004C6438,  db_freadLongCount_
004C6330,  db_freadShortCount_
004C60F4,  db_freadShort_
004C5FFC,  db_fread_
004C6868,  db_free_file_list_
004C60C0,  db_fseek_
004C60C8,  db_ftell_
004C6464,  db_fwriteByteCount_
004C61AC,  db_fwriteByte_
004C65F0,  db_fwriteFloatCount_
004C62C4,  db_fwriteFloat_
004C64F8,  db_fwriteIntCount_
004C6214,  db_fwriteInt_
004C6550,  db_fwriteLongCount_
004C6244,  db_fwriteLong_
004C6490,  db_fwriteShortCount_
004C61C8,  db_fwriteShort_
004C60B8,  db_fwrite_
004C5D40,  db_get_dir_list
004C6628,  db_get_file_list_
004C5D30,  db_init_
004C68E8,  db_list_compare_
004C5DD4,  db_read_to_buf_
004C68C4,  db_register_callback_
004C68B8,  db_register_mem
004C60D0,  db_rewind_
004C5D58,  db_total_
004C5FF4,  db_ungetc_
004C5F18,  db_vfprintf_
004E5270,  dbase_close_
004E5D78,  dbase_find_
004E541C,  dbase_findclose_
004E5308,  dbase_findfirst_
004E53A0,  dbase_findnext_
004E4F58,  dbase_open_
00453FD0,  dbg_error_
00424BAC,  death_checks_
004C6FAC,  debug_clear_
004C71E8,  debug_exit_
004C7028,  debug_log_
004C7004,  debug_mono_
004C6F48,  debug_printf_
004845C8,  debug_printf_0
004C709C,  debug_putc_
004C6F94,  debug_puts_
004C6D90,  debug_register_env_
004C6F18,  debug_register_func_
004C6D18,  debug_register_log_
004C6CDC,  debug_register_mono_
004C6D5C,  debug_register_screen_
004C7068,> debug_screen_
004C71AC,  debug_scroll_
004AF608,  dec_stat_
0041A2D0,  decodeRead_
0041A870,  decodeRead_2
0041CBA4,  decode_map_data_
00461454,  deconstruct_box_bar_win_
0041A2B0,  defaultCompressionFunc_
0041A850,  defaultCompressionFunc__2
004670B4,  defaultFilename_
0048463C,  defaultFree_
004AC700,  defaultFree_2_
004C726C,  defaultFree__
0048462C,  defaultMalloc_
004AC6F0,  defaultMalloc_2_
004C725C,  defaultMalloc__
0042EE70,  defaultMangleName_
004AC78C,  defaultMangler_
00485250,  defaultNameMangler_
004845B0,  defaultOutput_
00485254,  defaultRateCallback_
00484634,  defaultRealloc_
004AC6F8,  defaultRealloc_2_
004C7264,  defaultRealloc__
0048525C,  defaultTimeCallback_
004670A0,  defaultTimerFunc_
004D9BA0,  default_free_
004F2EA3,  default_handler_
004D9B90,  default_malloc_
004C8E38,  default_pause_window_
004D9B98,  default_realloc_
004C9048,  default_screendump_
004E22C8,  deflateCopy_
004E2218,  deflateEnd_
004E1968,  deflateInit2_
004E1950,  deflateInit_
004E1D38,  deflateParams_
004E1CA4,  deflateReset_
004E1B8C,  deflateSetDictionary_
004E1EC4,  deflate_
004E18A0,  deflate_copyright
004E2ACC,  deflate_fast_
004E2E2C,  deflate_slow_
004E2954,  deflate_stored_
004B45A0,  deleteChar_
004B78A4,  deleteWindow_
00447818,  demo_copy_options_
00447758,  demo_copy_title_
004DDDD4,  destroy_
004675C8,  detachProgram_
004AE4BC,  detectSoundDevice_
0042436C,  determine_to_hit_
00424394,  determine_to_hit_from_tile_
004243A8,  determine_to_hit_func_
00424380,  determine_to_hit_no_range_
004E5CE8,  dfile_clearerr_
004E542C,  dfile_fclose_
004E5D10,  dfile_feof_
004E5D40,  dfile_ferror_
004E54E0,  dfile_fflush_
004E5700,  dfile_fgetc_
004E5F9C,  dfile_fgetc_helper_
004E5A38,  dfile_fgetpos_
004E5764,  dfile_fgets_
004E5424,  dfile_filelength_
004E5504,  dfile_fopen_
004E5D9C,  dfile_fopen_helper_
004E5630,  dfile_fprintf_
004E5830,  dfile_fputc_
004E5854,  dfile_fputs_
004E58FC,  dfile_fread_
004E556C,  dfile_freopen_
004E5678,  dfile_fscanf_
004E5A74,  dfile_fseek_
004E5C4C,  dfile_fsetpos_
004E5C88,  dfile_ftell_
004E59F8,  dfile_fwrite_
004E6078,  dfile_read_comp_bytes_
004E5CB0,  dfile_rewind_
004E55D4,  dfile_setbuf_
004E5610,  dfile_setvbuf_
004E5894,  dfile_ungetc_
004E56C0,  dfile_vfprintf_
004E613C,  dfile_zungetc_
00431434,  dialogClose_
00431518,  dialogGetDialogDepth_
00431184,  dialogGetExitPoint_
00431554,  dialogGetMediaFlag_
00431088,  dialogGo_
00430DE4,  dialogGotoReply_
00430FD4,  dialogMessage_
00430FA0,  dialogOptionProcUserData_
00430F38,  dialogOptionProc_
00430F6C,  dialogOptionUserData_
00430F04,  dialogOption_
00431198,  dialogQuit_
0042F170,  dialogRegisterOptionCallback_
00431520,  dialogRegisterWinDrawCallbacks_
00430EFC,  dialogReply_
00430DB8,  dialogRestart_
00431208,  dialogSetBorder_
00431370,  dialogSetOptionColor_
00431420,  dialogSetOptionFlags_
004311B8,  dialogSetOptionWindow_
004313C8,  dialogSetReplyColor_
004311E0,  dialogSetReplyWindow_
004312C0,  dialogSetScrollDown_
00431218,  dialogSetScrollUp_
00431368,  dialogSetSpacing_
00430D40,  dialogStart_
00430E84,  dialogTitle_
00431530,  dialogToggleMediaFlag_
0041CF20,  dialog_out_
004E5D70,  dinfo_bsearch_compare_
004C8DF0,  disable_bk_
00461760,  disable_box_bar_win_
004B8CA8,  displayFileRaw_
004B8C68,  displayFile_
004B8B10,  displayInWindow_
00431BD4,  display_arrow_down_
00431BE0,  display_arrow_restore_
00431BC8,  display_arrow_up_
00470650,  display_body_
00431A2C,  display_clear_
00431BEC,  display_disable_
00431C14,  display_enable_
0043184C,  display_exit_
00431610,  display_init_
0046FDF4,  display_inventory_
004705A0,  display_inventory_info_
0043186C,  display_print_
00431A78,  display_redraw_
00431800,  display_reset_
00431B9C,  display_scroll_down_
00431B70,  display_scroll_up_
00471D5C,  display_stats_
00475334,  display_table_inventories_
0047036C,  display_target_inventory_
004A3C2C,  doBkProcesses_
004B7028,  doButtonOff_
004B6F60,  doButtonOn_
004B7034,  doButtonPress_
004B6F68,  doButtonProc_
004B703C,  doButtonRelease_
004B45F8,  doCursor_
00430CEC,  doDialog_
0046DEE4,  doEvents_
00430268,  doOptions_
004B6D68,  doRegionFunc_
004B6CE8,  doRegionRightFunc_
00430074,  doReply_
004B7048,  doRightButtonPress_
004B704C,  doRightButtonProc_
004B710C,  doRightButtonRelease_
0048755C,  doSubtitle_
004AE5C8,  doTimerEvent@20_
004DE240,  do_flush_
004F3E86,  do_getch_
0047688C,  do_move_timer_
004F4A00,  do_nothing_2
004F6080,  do_nothing_3
0048FC50,  do_optionsFunc_
0048FC48,  do_options_
00490798,  do_prefscreen_
0042432C,  do_random_cripple_
004EF147,  docloseall_
004BB5D0,  drawScaledBuf_
004BB3A8,  drawScaled_
004B5E7C,  drawStatusBar_
004301E8,  drawStr_
0047664C,  draw_amount_
00461648,  draw_bboxes_
004D31A4,  draw_box_
004D32B4,  draw_circle_
004B2F4C,  draw_grid_
004D2FC0,  draw_line_
004261CC,  draw_loc_
004261B4,  draw_loc_off_
004261C0,  draw_loc_on_
004D322C,  draw_shaded_box_
0041BD1C,  draw_top_down_map_
0041C004,  draw_top_down_map_pipboy_
004B5BE8,  draw_widgets_
0047650C,  drop_ammo_into_weapon_
00476464,  drop_into_container_
00479EE4,  drug_effect_allowed_
00418168,  dude_fidget_
004180B4,  dude_move_
0041810C,  dude_run_
00418378,  dude_stand_
00418574,  dude_standup_
004C8F4C,  dump_screen_
004B4430,  duplicate_report_
004E05A8,  dxinput_acquire_keyboard_
004E04E8,  dxinput_acquire_mouse_
004E0478,  dxinput_exit_
004E05FC,  dxinput_flush_keyboard_buffer_
004E053C,  dxinput_get_mouse_state_
004E0400,  dxinput_init_
004E0874,  dxinput_keyboard_exit_
004E07B8,  dxinput_keyboard_init_
004E078C,  dxinput_mouse_exit_
004E070C,  dxinput_mouse_init_
004E0650,  dxinput_read_keyboard_buffer_
004E05D4,  dxinput_unacquire_keyboard_
004E0514,  dxinput_unacquire_mouse_
00431DF8,  editor_design_
0043C1E0,  editor_load_
0043C20C,  editor_reset_
0043C1B0,  editor_save_
004C93E0,  elapsed_time_
004C9400,  elapsed_tocks_
0043F6D0,  elevator_end_
0043EF5C,  elevator_select_
0043F324,  elevator_start_
004C8DE4,  enable_bk_
00461740,  enable_box_bar_win_
0042FB94,  endDialog_
00430180,  endReply_
00440BA8,  endgameDeathEndingExit_
00440984,  endgameDeathEndingInit_
00440D8C,  endgameGetDeathEndingFileName_
00440BD0,  endgameSetupDeathEnding_
00440CF4,  endgameSetupInit_
004406CC,  endgame_clear_subtitles_
00440004,  endgame_display_image_
0043FB28,  endgame_exit_
0043F99C,  endgame_init_
00440378,  endgame_load_palette_
00440770,  endgame_load_slide_info_
004403FC,  endgame_load_subtitles_
004401A0,  endgame_load_voiceover_
0043F810,  endgame_movie_
00440734,  endgame_movie_bk_process_
00440728,  endgame_movie_callback_
0043FBDC,  endgame_pan_desert_
00440324,  endgame_play_voiceover_
004404EC,  endgame_show_subtitles_
0043F788,  endgame_slideshow_
0044035C,  endgame_stop_voiceover_
0044095C,  endgame_unload_slide_info_
004403F0,  endgame_voiceover_callback_
00484610,  error_
004EE90B,  evalflags_
004A4810,  exec_script_proc_
00430B38,  executeOption_
0046D50C,  executeProcWithArgs_
0046DB58,  executeProc_
0046D16C,  executeProcedureReturnValue_
0046D804,  executeProcedureWithArgs_
0046DD2C,  executeProcedure_
00430A94,  executeReply_
004E660F,  exit_
0046FBD8,  exit_inventory_
004848F0,  exit_message_
00477030,  exit_move_timer_win_
0042AA12,  exit_try
004E45F2,  exp_
00441824,  exportClearAllVariables_
00441538,  exportClose_
004415B0,  exportExportProcedure_
004414BC,  exportExportVariableByName_
004414B8,  exportExportVariable_
004413D4,  exportFetchVariable_
0044158C,  exportFindProcedure_
004417DC,  exportFreeVariableList_
00441604,  exportGetVariableList_
00441164,  exportGetVariable_
004418A0,  exportLoadAllFP_
00441A70,  exportSaveAllFP_
00441220,  exportStoreStringVariable_
00441330,  exportStoreVariableByTag_
0044127C,  exportStoreVariable_
004E6C5C,  extra_blbits
004E6BE4,  extra_dbits
004E6B70,  extra_lbits
004AE8B0,  fadeSounds_
004C7320,  fadeSystemPalette_
004EE98E,  far_other_strlen_
004EE96A,  far_strlen_
00444C90,  fatal_error_
004EB810,  fclose_
004EF142,  fcloseall_
004E4600,  fdiv_main_routine_
004E39FC,  fdopen_
004672A4,  fetchLong_
00467290,  fetchWord_
004E03E6,  fflush_
004CAF50,  ffs_
004F11D5,  fgetc_
004E627D,  fgetpos_
004F0CDB,  fgets_
0041DE90,  file_dialog_
004EBD3C,  file_putc_
004F038D,  filelength_
004BBFC4,  fillBuf3x3_
004E27AC,  fill_window_
00467160,  findCurrentProc_
00441018,  findEmptyProc_
0044118C,  findEmptyVar_
0042FBFC,  findEnding_
00440F58,  findProc_
004410AC,  findVar_
00420E24,  find_cid_
004DC9F0,  find_first_letter_
004132C0,  finished_explosion_
004EEB04,  float_format_
00459415,  float_msg_BLACK_PURPLE_GREY
00459430,  float_msg_BLUE
00459454,  float_msg_DARK_GREY
00459427,  float_msg_GREEN
0045945D,  float_msg_LIGHT_GREY
00459442,  float_msg_LIGHT_RED
00459439,  float_msg_NEAR_WHITE
0045940C,  float_msg_NORMAL_YELLOW
0045941E,  float_msg_RED
00459468,  float_msg_SEQUENTIAL
004593D7,  float_msg_WARNING
0045944B,  float_msg_WHITE
004F4521,  floor_
004B30C4,  floor_draw_
004C8D04,  flush_input_buffer_
004E1E54,  flush_pending_
004E6736,  flushall_
004EE9B1,  fmt4hex_
0043E200,  folder_clear_
0043E090,  folder_exit_
0043DF8C,  folder_init_
0043E470,  folder_print_kill_
0043E3D8,  folder_print_line_
0043E28C,  folder_print_seperator_
0043E0D4,  folder_scroll_
004EAD56,  fopen_
004F3DCC,  forcedecpt_
004EEB0B,  formstring_
004E4F40,  fpattern_h_id
004EB9CA,  fpattern_h_id_2
004EB9E4,  fpattern_isvalid_
004EBCF8,  fpattern_match_
004EBD2C,  fpattern_matchn_
004EBAAC,  fpattern_submatch_
004F0D56,  fprintf_
004F134E,  fputc_
004E1037,  fputs_
004F6550,  frLoad_
004F6610,  frSave_
00419880,  frame_ptr_
004F018E,  fread_
004852B8,  freeCacheEntry_
004C7E20,  freeColorBlendTable_
004AA290,  freeDirList_
004AA2DC,  freeFileList_
0046E31C,  freeProgramList_
004B5D78,  freeStatusBar_
004EADDA,  freopen_
004F478F,  frexp_
004F0428,  fseek_
004E6290,  fsetpos_
004E3AFE,  ftell_
004F0FA9,  fwrite_
00447914,  gDialogRefreshOptionsRect_
0043F8C4,  gameOverConfim_
00443EC0,  game_display_counter_
00442C34,  game_exit_
00443C68,  game_get_global_var_
00442D44,  game_handle_input_
00443F74,  game_help_
00442580,  game_init_
0044418C,  game_init_databases_
00443CC8,  game_load_info_
00443CE8,  game_load_info_vars_
004440B8,  game_quit_with_confirm_
00442B84,  game_reset_
00443EF0,  game_screendump_
00443C98,  game_set_global_var_
00444384,  game_splash_screen_
00443E2C,  game_state_
00443E34,  game_state_request_
00443E90,  game_state_update_
004A3330,  game_time_
004A3338,  game_time_date_
004A33C8,  game_time_hour_
004A3420,  game_time_hour_str_
